activity,timeStamp,x,y,z,,,
Walking,1.58E+12,-0.31969756,0.81689453,-0.06864624,15,,
Walking,1.58E+12,-0.31969756,0.81689453,-0.06864624,3,,
Walking,1.58E+12,-0.31969756,0.81689453,-0.06864624,3,,
Walking,1.58E+12,-0.1470993,0.29420012,0.13337097,13,,
Walking,1.58E+12,-0.1470993,0.29420012,0.13337097,4,,
Walking,1.58E+12,-0.1470993,0.29420012,0.13337097,4,,
Walking,1.58E+12,-0.20397797,0.6472397,0.15396424,32,,
Walking,1.58E+12,-0.20397797,0.6472397,0.15396424,5,,
Walking,1.58E+12,-0.20397797,0.6472397,0.15396424,4,,
Walking,1.58E+12,-0.21476594,0.742363,0.13042907,17,,
Walking,1.58E+12,-0.21476594,0.742363,0.13042907,4,,
Walking,1.58E+12,-0.21476594,0.742363,0.13042907,3,,
Walking,1.58E+12,-0.16671295,0.6737167,0.0794342,27,,
Walking,1.58E+12,-0.16671295,0.6737167,0.0794342,6,,
Walking,1.58E+12,-0.16671295,0.6737167,0.0794342,6,,
Walking,1.58E+12,-0.21574707,0.71588594,0.06374359,7,,
Walking,1.58E+12,-0.21574707,0.71588594,0.06374359,7,,
Walking,1.58E+12,-0.21574707,0.71588594,0.06374359,5,,
Walking,1.58E+12,-0.22947541,0.7472671,0.09806671,11,,
Walking,1.58E+12,-0.22947541,0.7472671,0.09806671,4,,
Walking,1.58E+12,-0.22947541,0.7472671,0.09806671,4,,
Walking,1.58E+12,-0.27752838,0.7953186,0.15396424,5,,
Walking,1.58E+12,-0.27752838,0.7953186,0.15396424,3,,
Walking,1.58E+12,-0.27752838,0.7953186,0.15396424,4,,
Walking,1.58E+12,-0.36284637,1.0630417,0.20888214,19,,
Walking,1.58E+12,-0.36284637,1.0630417,0.20888214,4,,
Walking,1.58E+12,-0.36284637,1.0630417,0.20888214,4,,
Walking,1.58E+12,-0.29223785,1.0895188,0.1284668,9,,
Walking,1.58E+12,-0.29223785,1.0895188,0.1284668,10,,
Walking,1.58E+12,-0.29223785,1.0895188,0.1284668,4,,
Walking,1.58E+12,-0.22261047,1.1787598,0.14808044,26,,
Walking,1.58E+12,-0.22261047,1.1787598,0.14808044,3,,
Walking,1.58E+12,-0.22261047,1.1787598,0.14808044,3,,
Walking,1.58E+12,-0.22849426,1.2307342,0.25791472,14,,
Walking,1.58E+12,-0.22849426,1.2307342,0.25791472,3,,
Walking,1.58E+12,-0.22849426,1.2307342,0.25791472,3,,
Walking,1.58E+12,-0.23535919,1.2503479,0.31969756,18,,
Walking,1.58E+12,-0.23535919,1.2503479,0.31969756,3,,
Walking,1.58E+12,-0.23535919,1.2503479,0.31969756,3,,
Walking,1.58E+12,-0.20888214,1.2385803,0.20005493,30,,
Walking,1.58E+12,-0.20888214,1.2385803,0.20005493,2,,
Walking,1.58E+12,-0.20888214,1.2385803,0.20005493,3,,
Walking,1.58E+12,-0.24418488,1.2640778,0.105911255,13,,
Walking,1.58E+12,-0.24418488,1.2640778,0.105911255,6,,
Walking,1.58E+12,-0.24418488,1.2640778,0.105911255,2,,
Walking,1.58E+12,-0.15788727,1.2317154,-0.14415741,14,,
Walking,1.58E+12,-0.15788727,1.2317154,-0.14415741,2,,
Walking,1.58E+12,-0.15788727,1.2317154,-0.14415741,3,,
Walking,1.58E+12,-0.0794342,1.1238419,-0.25791472,34,,
Walking,1.58E+12,-0.0794342,1.1238419,-0.25791472,2,,
Walking,1.58E+12,-0.0794342,1.1238419,-0.25791472,4,,
Walking,1.58E+12,-0.10787354,0.97380066,-0.30989075,5,,
Walking,1.58E+12,-0.10787354,0.97380066,-0.30989075,2,,
Walking,1.58E+12,-0.10787354,0.97380066,-0.30989075,3,,
Walking,1.58E+12,-0.07747193,0.7884552,-0.20299836,24,,
Walking,1.58E+12,-0.07747193,0.7884552,-0.20299836,3,,
Walking,1.58E+12,-0.07747193,0.7884552,-0.20299836,3,,
Walking,1.58E+12,-0.036283873,0.7717835,-0.17553863,13,,
Walking,1.58E+12,-0.036283873,0.7717835,-0.17553863,4,,
Walking,1.58E+12,-0.036283873,0.7717835,-0.17553863,5,,
Walking,1.58E+12,-0.08335724,1.1120743,-0.09806671,31,,
Walking,1.58E+12,-0.08335724,1.1120743,-0.09806671,4,,
Walking,1.58E+12,-0.08335724,1.1120743,-0.09806671,4,,
Walking,1.58E+12,-0.14219666,1.1032486,-0.048052978,12,,
Walking,1.58E+12,-0.14219666,1.1032486,-0.048052978,4,,
Walking,1.58E+12,-0.14219666,1.1032486,-0.048052978,7,,
Walking,1.58E+12,-0.18534546,1.0522537,-0.028439332,9,,
Walking,1.58E+12,-0.18534546,1.0522537,-0.028439332,5,,
Walking,1.58E+12,-0.18534546,1.0522537,-0.028439332,3,,
Walking,1.58E+12,-0.1284668,0.8747528,-0.019613648,31,,
Walking,1.58E+12,-0.1284668,0.8747528,-0.019613648,11,,
Walking,1.58E+12,-0.1284668,0.8747528,-0.019613648,6,,
Walking,1.58E+12,-0.13337097,0.8776947,0.023536682,6,,
Walking,1.58E+12,-0.13337097,0.8776947,0.023536682,4,,
Walking,1.58E+12,-0.13337097,0.8776947,0.023536682,4,,
Walking,1.58E+12,-0.114738464,0.8776947,0.050013732,8,,
Walking,1.58E+12,-0.114738464,0.8776947,0.050013732,3,,
Walking,1.58E+12,-0.114738464,0.8776947,0.050013732,3,,
Walking,1.58E+12,-0.031381227,0.9090759,0.012748718,33,,
Walking,1.58E+12,-0.031381227,0.9090759,0.012748718,3,,
Walking,1.58E+12,-0.031381227,0.9090759,0.012748718,5,,
Walking,1.58E+12,-0.06374359,0.96791685,-0.012748718,13,,
Walking,1.58E+12,-0.06374359,0.96791685,-0.012748718,4,,
Walking,1.58E+12,-0.06374359,0.96791685,-0.012748718,4,,
Walking,1.58E+12,-0.059820555,0.9483032,0.015690614,16,,
Walking,1.58E+12,-0.059820555,0.9483032,0.015690614,5,,
Walking,1.58E+12,-0.059820555,0.9483032,0.015690614,4,,
Walking,1.58E+12,-0.10689239,0.99439394,0.028439332,27,,
Walking,1.58E+12,-0.10689239,0.99439394,0.028439332,4,,
Walking,1.58E+12,-0.10689239,0.99439394,0.028439332,5,,
Walking,1.58E+12,-0.114738464,1.0159683,0.017651368,10,,
Walking,1.58E+12,-0.114738464,1.0159683,0.017651368,6,,
Walking,1.58E+12,-0.114738464,1.0159683,0.017651368,6,,
Walking,1.58E+12,-0.12552491,1.0189117,0.009806824,27,,
Walking,1.58E+12,-0.12552491,1.0189117,0.009806824,5,,
Walking,1.58E+12,-0.12552491,1.0189117,0.009806824,3,,
Walking,1.58E+12,-0.19319153,1.0326401,-0.005883789,12,,
Walking,1.58E+12,-0.19319153,1.0326401,-0.005883789,6,,
Walking,1.58E+12,-0.19319153,1.0326401,-0.005883789,6,,
Walking,1.58E+12,-0.27948913,1.0493119,-0.00784607,8,,
Walking,1.58E+12,-0.27948913,1.0493119,-0.00784607,6,,
Walking,1.58E+12,-0.27948913,1.0493119,-0.00784607,4,,
Walking,1.58E+12,-0.34715575,1.2523086,0.014709473,30,,
Walking,1.58E+12,-0.34715575,1.2523086,0.014709473,3,,
Walking,1.58E+12,-0.34715575,1.2523086,0.014709473,3,,
Walking,1.58E+12,-0.21966858,1.2836899,-0.012748718,13,,
Walking,1.58E+12,-0.21966858,1.2836899,-0.012748718,7,,
Walking,1.58E+12,-0.21966858,1.2836899,-0.012748718,8,,
Walking,1.58E+12,-0.10689239,1.1797394,-0.006864929,24,,
Walking,1.58E+12,-0.10689239,1.1797394,-0.006864929,7,,
Walking,1.58E+12,-0.10689239,1.1797394,-0.006864929,15,,
Walking,1.58E+12,-0.11669922,1.1218811,-0.024516296,20,,
Walking,1.58E+12,-0.11669922,1.1218811,-0.024516296,6,,
Walking,1.58E+12,-0.11669922,1.1218811,-0.024516296,6,,
Walking,1.58E+12,-0.16573182,1.1522812,-0.005883789,7,,
Walking,1.58E+12,-0.16573182,1.1522812,-0.005883789,4,,
Walking,1.58E+12,-0.16573182,1.1522812,-0.005883789,5,,
Walking,1.58E+12,0.020593261,1.2689804,-0.12356415,7,,
Walking,1.58E+12,0.020593261,1.2689804,-0.12356415,5,,
Walking,1.58E+12,0.020593261,1.2689804,-0.12356415,5,,
Walking,1.58E+12,0.11669922,1.2846711,-0.094143674,5,,
Walking,1.58E+12,0.11669922,1.2846711,-0.094143674,4,,
Walking,1.58E+12,0.11669922,1.2846711,-0.094143674,11,,
Walking,1.58E+12,0.048052978,1.1454163,-0.018632507,13,,
Walking,1.58E+12,0.048052978,1.1454163,-0.018632507,4,,
Walking,1.58E+12,0.048052978,1.1454163,-0.018632507,8,,
Walking,1.58E+12,-0.03334198,1.1042283,-0.047071837,13,,
Walking,1.58E+12,-0.03334198,1.1042283,-0.047071837,4,,
Walking,1.58E+12,-0.03334198,1.1042283,-0.047071837,14,,
Walking,1.58E+12,-0.07551117,1.0130265,-0.012748718,15,,
Walking,1.58E+12,-0.07551117,1.0130265,-0.012748718,4,,
Walking,1.58E+12,-0.07551117,1.0130265,-0.012748718,4,,
Walking,1.58E+12,-0.08041382,0.8924057,0.06472321,3,,
Walking,1.58E+12,-0.08041382,0.8924057,0.06472321,3,,
Walking,1.58E+12,-0.08041382,0.8924057,0.06472321,3,,
Walking,1.58E+12,-0.06178131,0.84337157,0.045111082,23,,
Walking,1.58E+12,-0.06178131,0.84337157,0.045111082,3,,
Walking,1.58E+12,-0.06178131,0.84337157,0.045111082,2,,
Walking,1.58E+12,-0.08531799,0.79924166,0.04020691,3,,
Walking,1.58E+12,-0.08531799,0.79924166,0.04020691,3,,
Walking,1.58E+12,-0.08531799,0.79924166,0.04020691,3,,
Walking,1.58E+12,-0.081394956,0.68940735,0.028439332,26,,
Walking,1.58E+12,-0.081394956,0.68940735,0.028439332,3,,
Walking,1.58E+12,-0.081394956,0.68940735,0.028439332,15,,
Walking,1.58E+12,-0.045111082,0.6384125,0.050013732,4,,
Walking,1.58E+12,-0.045111082,0.6384125,0.050013732,3,,
Walking,1.58E+12,-0.045111082,0.6384125,0.050013732,3,,
Walking,1.58E+12,-0.06374359,0.72373044,0.12944794,32,,
Walking,1.58E+12,-0.06374359,0.72373044,0.12944794,4,,
Walking,1.58E+12,-0.06374359,0.72373044,0.12944794,4,,
Walking,1.58E+12,-0.08041382,0.798262,0.1892685,11,,
Walking,1.58E+12,-0.08041382,0.798262,0.1892685,4,,
Walking,1.58E+12,-0.08041382,0.798262,0.1892685,3,,
Walking,1.58E+12,-0.081394956,0.82081604,0.2471283,13,,
Walking,1.58E+12,-0.081394956,0.82081604,0.2471283,4,,
Walking,1.58E+12,-0.081394956,0.82081604,0.2471283,4,,
Walking,1.58E+12,-0.045111082,0.83356476,0.31283265,12,,
Walking,1.58E+12,-0.045111082,0.83356476,0.31283265,4,,
Walking,1.58E+12,-0.045111082,0.83356476,0.31283265,4,,
Walking,1.58E+12,-0.08335724,0.9492844,0.3383301,33,,
Walking,1.58E+12,-0.08335724,0.9492844,0.3383301,5,,
Walking,1.58E+12,-0.08335724,0.9492844,0.3383301,4,,
Walking,1.58E+12,-0.10100861,1.0551956,0.34519348,16,,
Walking,1.58E+12,-0.10100861,1.0551956,0.34519348,3,,
Walking,1.58E+12,-0.10100861,1.0551956,0.34519348,4,,
Walking,1.58E+12,0.015690614,1.1836624,0.40501404,26,,
Walking,1.58E+12,0.015690614,1.1836624,0.40501404,5,,
Walking,1.58E+12,0.015690614,1.1836624,0.40501404,5,,
Walking,1.58E+12,0.07453003,1.1826828,0.4344345,9,,
Walking,1.58E+12,0.07453003,1.1826828,0.4344345,6,,
Walking,1.58E+12,0.07453003,1.1826828,0.4344345,7,,
Walking,1.58E+12,0.121601865,1.2375991,0.44816437,9,,
Walking,1.58E+12,0.121601865,1.2375991,0.44816437,5,,
Walking,1.58E+12,0.121601865,1.2375991,0.44816437,4,,
Walking,1.58E+12,0.13238983,1.3376267,0.4256088,10,,
Walking,1.58E+12,0.13238983,1.3376267,0.4256088,7,,
Walking,1.58E+12,0.13238983,1.3376267,0.4256088,8,,
Walking,1.58E+12,0.051974487,1.3121293,0.3520584,12,,
Walking,1.58E+12,0.051974487,1.3121293,0.3520584,5,,
Walking,1.58E+12,0.051974487,1.3121293,0.3520584,5,,
Walking,1.58E+12,-0.024516296,1.0463699,-0.21476594,23,,
Walking,1.58E+12,-0.024516296,1.0463699,-0.21476594,4,,
Walking,1.58E+12,-0.024516296,1.0463699,-0.21476594,4,,
Walking,1.58E+12,-0.05491791,1.0267563,-0.2853729,12,,
Walking,1.58E+12,-0.05491791,1.0267563,-0.2853729,4,,
Walking,1.58E+12,-0.05491791,1.0267563,-0.2853729,5,,
Walking,1.58E+12,-0.048052978,1.0140076,-0.19122925,28,,
Walking,1.58E+12,-0.048052978,1.0140076,-0.19122925,6,,
Walking,1.58E+12,-0.048052978,1.0140076,-0.19122925,4,,
Walking,1.58E+12,-0.044129945,0.950264,-0.16278991,5,,
Walking,1.58E+12,-0.044129945,0.950264,-0.16278991,4,,
Walking,1.58E+12,-0.044129945,0.950264,-0.16278991,4,,
Walking,1.58E+12,-0.071588136,0.93653566,-0.18828735,6,,
Walking,1.58E+12,-0.071588136,0.93653566,-0.18828735,3,,
Walking,1.58E+12,-0.071588136,0.93653566,-0.18828735,4,,
Walking,1.58E+12,-0.10100861,0.9787033,-0.13729247,6,,
Walking,1.58E+12,-0.10100861,0.9787033,-0.13729247,3,,
Walking,1.58E+12,-0.10100861,0.9787033,-0.13729247,4,,
Walking,1.58E+12,-0.07256927,0.9414383,-0.04216919,13,,
Walking,1.58E+12,-0.07256927,0.9414383,-0.04216919,3,,
Walking,1.58E+12,-0.07256927,0.9414383,-0.04216919,2,,
Walking,1.58E+12,-0.006864929,0.8512176,0,35,,
Walking,1.58E+12,-0.006864929,0.8512176,0,2,,
Walking,1.58E+12,-0.006864929,0.8512176,0,3,,
Walking,1.58E+12,0.00784607,0.8443527,0.015690614,13,,
Walking,1.58E+12,0.00784607,0.8443527,0.015690614,3,,
Walking,1.58E+12,0.00784607,0.8443527,0.015690614,3,,
Walking,1.58E+12,-0.04216919,0.8835785,-0.024516296,33,,
Walking,1.58E+12,-0.04216919,0.8835785,-0.024516296,4,,
Walking,1.58E+12,-0.04216919,0.8835785,-0.024516296,8,,
Walking,1.58E+12,-0.06472321,0.9120178,0.018632507,11,,
Walking,1.58E+12,-0.06472321,0.9120178,0.018632507,4,,
Walking,1.58E+12,-0.06472321,0.9120178,0.018632507,5,,
Walking,1.58E+12,-0.09512482,0.92182463,0.031381227,29,,
Walking,1.58E+12,-0.09512482,0.92182463,0.031381227,5,,
Walking,1.58E+12,-0.09512482,0.92182463,0.031381227,11,,
Walking,1.58E+12,-0.10100861,0.9179031,0.06472321,11,,
Walking,1.58E+12,-0.10100861,0.9179031,0.06472321,10,,
Walking,1.58E+12,-0.10100861,0.9179031,0.06472321,4,,
Walking,1.58E+12,-0.12552491,0.9188827,0.084336855,4,,
Walking,1.58E+12,-0.12552491,0.9188827,0.084336855,3,,
Walking,1.58E+12,-0.12552491,0.9188827,0.084336855,3,,
Walking,1.58E+12,-0.17455903,0.9433991,0.051974487,29,,
Walking,1.58E+12,-0.17455903,0.9433991,0.051974487,3,,
Walking,1.58E+12,-0.17455903,0.9433991,0.051974487,3,,
Walking,1.58E+12,-0.14808044,0.97183836,0.031381227,12,,
Walking,1.58E+12,-0.14808044,0.97183836,0.031381227,4,,
Walking,1.58E+12,-0.14808044,0.97183836,0.031381227,4,,
Walking,1.58E+12,-0.11277618,1.0081238,0.050994873,13,,
Walking,1.58E+12,-0.11277618,1.0081238,0.050994873,4,,
Walking,1.58E+12,-0.11277618,1.0081238,0.050994873,5,,
Walking,1.58E+12,-0.19907531,1.0512726,0.021574402,32,,
Walking,1.58E+12,-0.19907531,1.0512726,0.021574402,3,,
Walking,1.58E+12,-0.19907531,1.0512726,0.021574402,4,,
Walking,1.58E+12,-0.28047028,1.0757889,0.00784607,11,,
Walking,1.58E+12,-0.28047028,1.0757889,0.00784607,3,,
Walking,1.58E+12,-0.28047028,1.0757889,0.00784607,4,,
Walking,1.58E+12,-0.34029084,1.114035,0.02942047,15,,
Walking,1.58E+12,-0.34029084,1.114035,0.02942047,3,,
Walking,1.58E+12,-0.34029084,1.114035,0.02942047,6,,
Walking,1.58E+12,-0.38049775,1.1601273,0.10296936,28,,
Walking,1.58E+12,-0.38049775,1.1601273,0.10296936,6,,
Walking,1.58E+12,-0.38049775,1.1601273,0.10296936,6,,
Walking,1.58E+12,-0.3697113,1.2091599,0.09512482,8,,
Walking,1.58E+12,-0.3697113,1.2091599,0.09512482,6,,
Walking,1.58E+12,-0.3697113,1.2091599,0.09512482,7,,
Walking,1.58E+12,-0.1863266,1.1130555,-0.04118805,5,,
Walking,1.58E+12,-0.1863266,1.1130555,-0.04118805,4,,
Walking,1.58E+12,-0.1863266,1.1130555,-0.04118805,4,,
Walking,1.58E+12,-0.20299836,1.069905,-0.02745819,15,,
Walking,1.58E+12,-0.20299836,1.069905,-0.02745819,4,,
Walking,1.58E+12,-0.20299836,1.069905,-0.02745819,3,,
Walking,1.58E+12,-0.1284668,1.1817017,-0.17553863,31,,
Walking,1.58E+12,-0.1284668,1.1817017,-0.17553863,3,,
Walking,1.58E+12,-0.1284668,1.1817017,-0.17553863,2,,
Walking,1.58E+12,0.04216919,1.3062454,-0.19122925,13,,
Walking,1.58E+12,0.04216919,1.3062454,-0.19122925,3,,
Walking,1.58E+12,0.04216919,1.3062454,-0.19122925,3,,
Walking,1.58E+12,0.21280365,1.3493958,-0.1863266,16,,
Walking,1.58E+12,0.21280365,1.3493958,-0.1863266,2,,
Walking,1.58E+12,0.21280365,1.3493958,-0.1863266,3,,
Walking,1.58E+12,0.2667404,1.2591736,-0.16867371,15,,
Walking,1.58E+12,0.2667404,1.2591736,-0.16867371,4,,
Walking,1.58E+12,0.2667404,1.2591736,-0.16867371,4,,
Walking,1.58E+12,0.12552491,1.1875855,-0.08531799,31,,
Walking,1.58E+12,0.12552491,1.1875855,-0.08531799,4,,
Walking,1.58E+12,0.12552491,1.1875855,-0.08531799,4,,
Walking,1.58E+12,-0.05393677,1.1199188,-0.05393677,4,,
Walking,1.58E+12,-0.05393677,1.1199188,-0.05393677,4,,
Walking,1.58E+12,-0.05393677,1.1199188,-0.05393677,4,,
Walking,1.58E+12,-0.17455903,1.0463699,-0.016671753,19,,
Walking,1.58E+12,-0.17455903,1.0463699,-0.016671753,4,,
Walking,1.58E+12,-0.17455903,1.0463699,-0.016671753,4,,
Walking,1.58E+12,-0.18240356,0.9296707,0.018632507,5,,
Walking,1.58E+12,-0.18240356,0.9296707,0.018632507,4,,
Walking,1.58E+12,-0.18240356,0.9296707,0.018632507,3,,
Walking,1.58E+12,-0.15396424,0.7472671,0.013729858,21,,
Walking,1.58E+12,-0.15396424,0.7472671,0.013729858,3,,
Walking,1.58E+12,-0.15396424,0.7472671,0.013729858,2,,
Walking,1.58E+12,-0.15788727,0.6668518,-0.003923035,13,,
Walking,1.58E+12,-0.15788727,0.6668518,-0.003923035,3,,
Walking,1.58E+12,-0.15788727,0.6668518,-0.003923035,2,,
Walking,1.58E+12,-0.07060852,0.6295868,0.0823761,36,,
Walking,1.58E+12,-0.07060852,0.6295868,0.0823761,3,,
Walking,1.58E+12,-0.07060852,0.6295868,0.0823761,4,,
Walking,1.58E+12,-0.0460907,0.64625853,0.11964111,15,,
Walking,1.58E+12,-0.0460907,0.64625853,0.11964111,5,,
Walking,1.58E+12,-0.0460907,0.64625853,0.11964111,7,,
Walking,1.58E+12,-0.04216919,0.75903475,0.23437957,25,,
Walking,1.58E+12,-0.04216919,0.75903475,0.23437957,4,,
Walking,1.58E+12,-0.04216919,0.75903475,0.23437957,6,,
Walking,1.58E+12,-0.078453064,0.7884552,0.25595397,9,,
Walking,1.58E+12,-0.078453064,0.7884552,0.25595397,6,,
Walking,1.58E+12,-0.078453064,0.7884552,0.25595397,7,,
Walking,1.58E+12,-0.09218292,0.8129715,0.2902771,6,,
Walking,1.58E+12,-0.09218292,0.8129715,0.2902771,4,,
Walking,1.58E+12,-0.09218292,0.8129715,0.2902771,3,,
Walking,1.58E+12,-0.09316254,0.8835785,0.3706909,14,,
Walking,1.58E+12,-0.09316254,0.8835785,0.3706909,3,,
Walking,1.58E+12,-0.09316254,0.8835785,0.3706909,2,0,
Walking,1.58E+12,-0.08531799,1.0012589,0.3971695,16,16,0.016
Walking,1.58E+12,-0.08531799,1.0012589,0.3971695,6,22,0.022
Walking,1.58E+12,-0.08531799,1.0012589,0.3971695,5,27,0.027
Walking,1.58E+12,-0.10787354,1.1061904,0.3608841,10,37,0.037
Walking,1.58E+12,-0.10787354,1.1061904,0.3608841,8,45,0.045
Walking,1.58E+12,-0.10787354,1.1061904,0.3608841,3,48,0.048
Walking,1.58E+12,-0.015690614,1.1973922,0.3697113,27,75,0.075
Walking,1.58E+12,-0.015690614,1.1973922,0.3697113,5,80,0.08
Walking,1.58E+12,-0.015690614,1.1973922,0.3697113,4,84,0.084
Walking,1.58E+12,-0.014709473,1.1503204,0.46287385,9,93,0.093
Walking,1.58E+12,-0.014709473,1.1503204,0.46287385,14,107,0.107
Walking,1.58E+12,-0.014709473,1.1503204,0.46287385,4,111,0.111
Walking,1.58E+12,0.025497437,1.1405137,0.4805252,7,118,0.118
Walking,1.58E+12,0.025497437,1.1405137,0.4805252,3,121,0.121
Walking,1.58E+12,0.025497437,1.1405137,0.4805252,3,124,0.124
Walking,1.58E+12,0.12748718,1.2572129,0.29125825,29,153,0.153
Walking,1.58E+12,0.12748718,1.2572129,0.29125825,4,157,0.157
Walking,1.58E+12,0.12748718,1.2572129,0.29125825,5,162,0.162
Walking,1.58E+12,0.07256927,1.3317429,0.019613648,12,174,0.174
Walking,1.58E+12,0.07256927,1.3317429,0.019613648,5,179,0.179
Walking,1.58E+12,0.07256927,1.3317429,0.019613648,4,183,0.183
Walking,1.58E+12,-0.06374359,1.1552231,-0.27556762,31,214,0.214
Walking,1.58E+12,-0.06374359,1.1552231,-0.27556762,3,217,0.217
Walking,1.58E+12,-0.06374359,1.1552231,-0.27556762,4,221,0.221
Walking,1.58E+12,-0.0794342,0.86690825,-0.19515228,11,232,0.232
Walking,1.58E+12,-0.0794342,0.86690825,-0.19515228,4,236,0.236
Walking,1.58E+12,-0.0794342,0.86690825,-0.19515228,4,240,0.24
Walking,1.58E+12,-0.08825989,0.71588594,-0.21280365,12,252,0.252
Walking,1.58E+12,-0.08825989,0.71588594,-0.21280365,4,256,0.256
Walking,1.58E+12,-0.08825989,0.71588594,-0.21280365,5,261,0.261
Walking,1.58E+12,-0.16867371,1.0375443,-0.23045655,31,292,0.292
Walking,1.58E+12,-0.16867371,1.0375443,-0.23045655,4,296,0.296
Walking,1.58E+12,-0.16867371,1.0375443,-0.23045655,4,300,0.3
Walking,1.58E+12,-0.087278746,1.0042007,-0.0578598,15,315,0.315
Walking,1.58E+12,-0.087278746,1.0042007,-0.0578598,4,319,0.319
Walking,1.58E+12,-0.087278746,1.0042007,-0.0578598,4,323,0.323
Walking,1.58E+12,0.04118805,0.83356476,0.020593261,30,353,0.353
Walking,1.58E+12,0.04118805,0.83356476,0.020593261,4,357,0.357
Walking,1.58E+12,0.04118805,0.83356476,0.020593261,4,361,0.361
Walking,1.58E+12,-0.002941895,0.8090485,-0.013729858,11,372,0.372
Walking,1.58E+12,-0.002941895,0.8090485,-0.013729858,4,376,0.376
Walking,1.58E+12,-0.002941895,0.8090485,-0.013729858,5,381,0.381
Walking,1.58E+12,-0.044129945,0.82670134,-0.045111082,31,412,0.412
Walking,1.58E+12,-0.044129945,0.82670134,-0.045111082,3,415,0.415
Walking,1.58E+12,-0.044129945,0.82670134,-0.045111082,5,420,0.42
Walking,1.58E+12,-0.10100861,0.9012314,-0.005883789,2,422,0.422
Walking,1.58E+12,-0.10100861,0.9012314,-0.005883789,2,424,0.424
Walking,1.58E+12,-0.10100861,0.9012314,-0.005883789,3,427,0.427
Walking,1.58E+12,-0.121601865,0.9090759,0.062762454,24,451,0.451
Walking,1.58E+12,-0.121601865,0.9090759,0.062762454,2,453,0.453
Walking,1.58E+12,-0.121601865,0.9090759,0.062762454,3,456,0.456
Walking,1.58E+12,-0.11865997,0.8816177,0.04020691,15,471,0.471
Walking,1.58E+12,-0.11865997,0.8816177,0.04020691,3,474,0.474
Walking,1.58E+12,-0.11865997,0.8816177,0.04020691,3,477,0.477
Walking,1.58E+12,-0.13729247,0.9149612,0.037265014,32,509,0.509
Walking,1.58E+12,-0.13729247,0.9149612,0.037265014,5,514,0.514
Walking,1.58E+12,-0.13729247,0.9149612,0.037265014,3,517,0.517
Walking,1.58E+12,-0.14121552,0.9228058,0.037265014,12,529,0.529
Walking,1.58E+12,-0.14121552,0.9228058,0.037265014,3,532,0.532
Walking,1.58E+12,-0.14121552,0.9228058,0.037265014,6,538,0.538
Walking,1.58E+12,-0.15200348,0.9433991,0.012748718,12,550,0.55
Walking,1.58E+12,-0.15200348,0.9433991,0.012748718,5,555,0.555
Walking,1.58E+12,-0.15200348,0.9433991,0.012748718,4,559,0.559
Walking,1.58E+12,-0.114738464,0.9865494,0.038246155,32,591,0.591
Walking,1.58E+12,-0.114738464,0.9865494,0.038246155,5,596,0.596
Walking,1.58E+12,-0.114738464,0.9865494,0.038246155,3,599,0.599
Walking,1.58E+12,-0.13042907,1.0306793,0.03334198,12,611,0.611
Walking,1.58E+12,-0.13042907,1.0306793,0.03334198,2,613,0.613
Walking,1.58E+12,-0.13042907,1.0306793,0.03334198,3,616,0.616
Walking,1.58E+12,-0.30792847,1.0522537,0.03334198,34,650,0.65
Walking,1.58E+12,-0.30792847,1.0522537,0.03334198,3,653,0.653
Walking,1.58E+12,-0.30792847,1.0522537,0.03334198,3,656,0.656
Walking,1.58E+12,-0.415802,1.1022675,0.06472321,13,669,0.669
Walking,1.58E+12,-0.415802,1.1022675,0.06472321,3,672,0.672
Walking,1.58E+12,-0.415802,1.1022675,0.06472321,2,674,0.674
Walking,1.58E+12,-0.5021011,1.2042572,0.09120178,33,707,0.707
Walking,1.58E+12,-0.5021011,1.2042572,0.09120178,3,710,0.71
Walking,1.58E+12,-0.5021011,1.2042572,0.09120178,4,714,0.714
Walking,1.58E+12,-0.44816437,1.3189942,0.052955627,4,718,0.718
Walking,1.58E+12,-0.44816437,1.3189942,0.052955627,2,720,0.72
Walking,1.58E+12,-0.44816437,1.3189942,0.052955627,5,725,0.725
Walking,1.58E+12,-0.2843933,1.3209565,-0.059820555,5,730,0.73
Walking,1.58E+12,-0.2843933,1.3209565,-0.059820555,2,732,0.732
Walking,1.58E+12,-0.2843933,1.3209565,-0.059820555,3,735,0.735
Walking,1.58E+12,-0.16377106,1.1552231,-0.081394956,33,768,0.768
Walking,1.58E+12,-0.16377106,1.1552231,-0.081394956,4,772,0.772
Walking,1.58E+12,-0.16377106,1.1552231,-0.081394956,4,776,0.776
Walking,1.58E+12,-0.1284668,1.2111206,-0.056878664,11,787,0.787
Walking,1.58E+12,-0.1284668,1.2111206,-0.056878664,4,791,0.791
Walking,1.58E+12,-0.1284668,1.2111206,-0.056878664,5,796,0.796
Walking,1.58E+12,0.16082916,1.2601547,-0.14121552,34,830,0.83
Walking,1.58E+12,0.16082916,1.2601547,-0.14121552,4,834,0.834
Walking,1.58E+12,0.16082916,1.2601547,-0.14121552,5,839,0.839
Walking,1.58E+12,0.27066344,1.2219086,-0.15200348,7,846,0.846
Walking,1.58E+12,0.27066344,1.2219086,-0.15200348,5,851,0.851
Walking,1.58E+12,0.27066344,1.2219086,-0.15200348,5,856,0.856
Walking,1.58E+12,0.22849426,1.1199188,-0.13337097,13,869,0.869
