activity,timeStamp,x,y,z,,,
Walking,1.58E+12,0.05491791,0.7815903,0.12356415,7,,
Walking,1.58E+12,-0.019613648,0.9483032,0.11964111,33,,
Walking,1.58E+12,-0.019613648,0.9483032,0.11964111,4,,
Walking,1.58E+12,-0.09512482,1.0522537,0.17161712,14,,
Walking,1.58E+12,-0.09512482,1.0522537,0.17161712,7,,
Walking,1.58E+12,-0.099047855,1.1385529,0.17259674,14,,
Walking,1.58E+12,-0.099047855,1.1385529,0.17259674,5,,
Walking,1.58E+12,-0.24418488,1.2876129,0.117680356,34,,
Walking,1.58E+12,-0.24418488,1.2876129,0.117680356,8,,
Walking,1.58E+12,-0.30106354,1.324878,0.003923035,13,,
Walking,1.58E+12,-0.30106354,1.324878,0.003923035,6,,
Walking,1.58E+12,-0.16965485,1.2052368,-0.2471283,35,,
Walking,1.58E+12,-0.16965485,1.2052368,-0.2471283,10,,
Walking,1.58E+12,-0.003923035,1.2130829,-0.11669922,9,,
Walking,1.58E+12,-0.003923035,1.2130829,-0.11669922,4,,
Walking,1.58E+12,0.34323272,1.4798234,-0.12650605,35,,
Walking,1.58E+12,0.34323272,1.4798234,-0.12650605,6,,
Walking,1.58E+12,0.31283265,1.5161088,-0.30694884,20,,
Walking,1.58E+12,0.31283265,1.5161088,-0.30694884,11,,
Walking,1.58E+12,0.2324173,1.466095,-0.2726242,22,,
Walking,1.58E+12,0.2324173,1.466095,-0.2726242,8,,
Walking,1.58E+12,0.16278991,1.3748932,-0.14808044,12,,
Walking,1.58E+12,0.16278991,1.3748932,-0.14808044,7,,
Walking,1.58E+12,0.18436432,0.9139801,-0.020593261,13,,
Walking,1.58E+12,0.18436432,0.9139801,-0.020593261,4,,
Walking,1.58E+12,0.20495911,0.6933304,-0.04020691,17,,
Walking,1.58E+12,0.20495911,0.6933304,-0.04020691,4,,
Walking,1.58E+12,0.13729247,0.63547057,-0.052955627,15,,
Walking,1.58E+12,0.13729247,0.63547057,-0.052955627,4,,
Walking,1.58E+12,-0.1039505,0.5374039,-0.015690614,35,,
Walking,1.58E+12,-0.1039505,0.5374039,-0.015690614,6,,
Walking,1.58E+12,-0.15396424,0.453067,-0.014709473,14,,
Walking,1.58E+12,-0.15396424,0.453067,-0.014709473,6,,
Walking,1.58E+12,-0.12454376,0.4128601,-0.024516296,34,,
Walking,1.58E+12,-0.12454376,0.4128601,-0.024516296,4,,
Walking,1.58E+12,-0.038246155,0.4403183,-0.005883789,10,,
Walking,1.58E+12,-0.038246155,0.4403183,-0.005883789,7,,
Walking,1.58E+12,0.07747193,0.705098,0.32754213,19,,
Walking,1.58E+12,0.07747193,0.705098,0.32754213,6,,
Walking,1.58E+12,-0.028439332,0.92672884,0.48346862,16,,
Walking,1.58E+12,-0.028439332,0.92672884,0.48346862,3,,
Walking,1.58E+12,0.25889587,1.2542709,0.7345184,34,,
Walking,1.58E+12,0.25889587,1.2542709,0.7345184,7,,
Walking,1.58E+12,0.29420012,1.3013427,0.6080124,12,,
Walking,1.58E+12,0.29420012,1.3013427,0.6080124,8,,
Walking,1.58E+12,0.10493164,1.2130829,0.49621582,14,,
Walking,1.58E+12,0.10493164,1.2130829,0.49621582,6,,
Walking,1.58E+12,0.043148804,1.1356094,0.5099457,32,,
Walking,1.58E+12,0.043148804,1.1356094,0.5099457,6,,
Walking,1.58E+12,0.08924103,1.2346573,0.3726532,12,,
Walking,1.58E+12,0.08924103,1.2346573,0.3726532,5,,
Walking,1.58E+12,0.6001663,1.6357498,-0.5040619,16,,
Walking,1.58E+12,0.6001663,1.6357498,-0.5040619,4,,
Walking,1.58E+12,0.28635406,1.4474609,-0.26379853,16,,
Walking,1.58E+12,0.28635406,1.4474609,-0.26379853,5,,
Walking,1.58E+12,0.25007018,1.0336212,0.07551117,33,,
Walking,1.58E+12,0.25007018,1.0336212,0.07551117,10,,
Walking,1.58E+12,0.044129945,0.86985016,-0.16181031,9,,
Walking,1.58E+12,0.044129945,0.86985016,-0.16181031,8,,
Walking,1.58E+12,-0.16573182,0.9257477,-0.4246277,6,,
Walking,1.58E+12,-0.16573182,0.9257477,-0.4246277,5,,
Walking,1.58E+12,-0.25889587,1.1738555,-0.3030258,7,,
Walking,1.58E+12,-0.25889587,1.1738555,-0.3030258,4,,
Walking,1.58E+12,-0.0578598,0.950264,0.09316254,33,,
Walking,1.58E+12,-0.0578598,0.950264,0.09316254,6,,
Walking,1.58E+12,0.101989746,0.6697937,0.002941895,12,,
Walking,1.58E+12,0.101989746,0.6697937,0.002941895,6,,
Walking,1.58E+12,0.19809417,0.50896454,-0.1039505,14,,
Walking,1.58E+12,0.19809417,0.50896454,-0.1039505,6,,
Walking,1.58E+12,0.23634033,0.5374039,-0.11669922,16,,
Walking,1.58E+12,0.23634033,0.5374039,-0.11669922,4,,
Walking,1.58E+12,0.1892685,0.6933304,-0.11865997,34,,
Walking,1.58E+12,0.1892685,0.6933304,-0.11865997,7,,
Walking,1.58E+12,0.10983429,0.83650666,-0.028439332,8,,
Walking,1.58E+12,0.10983429,0.83650666,-0.028439332,8,,
Walking,1.58E+12,0.10493164,0.798262,0.11669922,18,,
Walking,1.58E+12,0.10493164,0.798262,0.11669922,4,,
Walking,1.58E+12,0.059820555,0.8894638,0.12454376,14,,
Walking,1.58E+12,0.059820555,0.8894638,0.12454376,7,,
Walking,1.58E+12,-0.14808044,1.1375717,0.094143674,32,,
Walking,1.58E+12,-0.14808044,1.1375717,0.094143674,6,,
Walking,1.58E+12,-0.15592499,1.2346573,0.23045655,14,,
Walking,1.58E+12,-0.15592499,1.2346573,0.23045655,4,,
Walking,1.58E+12,-0.21280365,1.2974198,0.21476594,15,,
Walking,1.58E+12,-0.21280365,1.2974198,0.21476594,7,,
Walking,1.58E+12,-0.20986176,1.3150711,0.17357787,14,,
Walking,1.58E+12,-0.20986176,1.3150711,0.17357787,9,,
Walking,1.58E+12,-0.1647522,1.2630966,0.08825989,30,,
Walking,1.58E+12,-0.1647522,1.2630966,0.08825989,5,,
Walking,1.58E+12,-0.13827363,1.1885666,-0.065704346,9,,
Walking,1.58E+12,-0.13827363,1.1885666,-0.065704346,6,,
Walking,1.58E+12,-0.08629914,0.99537504,-0.15984802,10,,
Walking,1.58E+12,-0.08629914,0.99537504,-0.15984802,3,,
Walking,1.58E+12,-0.03432312,0.9894913,-0.020593261,10,,
Walking,1.58E+12,-0.03432312,0.9894913,-0.020593261,3,,
Walking,1.58E+12,0.052955627,1.6671311,-0.28733522,34,,
Walking,1.58E+12,0.052955627,1.6671311,-0.28733522,6,,
Walking,1.58E+12,0.2539917,1.6455567,-0.3510788,13,,
Walking,1.58E+12,0.2539917,1.6455567,-0.3510788,6,,
Walking,1.58E+12,0.3510788,1.532779,-0.28929597,15,,
Walking,1.58E+12,0.3510788,1.532779,-0.28929597,4,,
Walking,1.58E+12,0.27654725,1.2307342,-0.002941895,35,,
Walking,1.58E+12,0.27654725,1.2307342,-0.002941895,6,,
Walking,1.58E+12,0.16965485,1.0032196,-0.031381227,13,,
Walking,1.58E+12,0.16965485,1.0032196,-0.031381227,11,,
Walking,1.58E+12,0.1284668,0.81787413,-0.04216919,10,,
Walking,1.58E+12,0.1284668,0.81787413,-0.04216919,7,,
Walking,1.58E+12,0.09512482,0.6874466,-0.003923035,13,,
Walking,1.58E+12,0.09512482,0.6874466,-0.003923035,4,,
Walking,1.58E+12,-0.13729247,0.5138687,-0.047071837,38,,
Walking,1.58E+12,-0.13729247,0.5138687,-0.047071837,5,,
Walking,1.58E+12,-0.12650605,0.40893707,-0.08041382,11,,
Walking,1.58E+12,-0.12650605,0.40893707,-0.08041382,7,,
Walking,1.58E+12,-0.06864624,0.34519348,-0.09708557,15,,
Walking,1.58E+12,-0.06864624,0.34519348,-0.09708557,4,,
Walking,1.58E+12,0.00784607,0.505043,0.14023438,36,,
Walking,1.58E+12,0.00784607,0.505043,0.14023438,9,,
Walking,1.58E+12,0.056878664,0.6707748,0.3510788,9,,
Walking,1.58E+12,0.056878664,0.6707748,0.3510788,5,,
Walking,1.58E+12,0.13042907,0.81689453,0.44424134,15,,
Walking,1.58E+12,0.13042907,0.81689453,0.44424134,5,,
Walking,1.58E+12,0.16671295,0.99831694,0.5972244,17,,
Walking,1.58E+12,0.16671295,0.99831694,0.5972244,4,,
Walking,1.58E+12,0.3726532,1.3758729,0.5138687,34,,
Walking,1.58E+12,0.3726532,1.3758729,0.5138687,8,,
Walking,1.58E+12,0.23535919,1.2405411,0.50602263,11,,
Walking,1.58E+12,0.23535919,1.2405411,0.50602263,5,,
Walking,1.58E+12,0.14808044,1.0591186,0.59232175,15,,
Walking,1.58E+12,0.14808044,1.0591186,0.59232175,3,,
Walking,1.58E+12,0.0794342,1.1238419,0.18534546,36,,
Walking,1.58E+12,0.0794342,1.1238419,0.18534546,5,,
Walking,1.58E+12,0.54819185,1.5288575,-0.52465516,14,,
Walking,1.58E+12,0.54819185,1.5288575,-0.52465516,10,,
Walking,1.58E+12,0.25987548,1.5798508,-0.4981781,15,,
Walking,1.58E+12,0.25987548,1.5798508,-0.4981781,6,,
Walking,1.58E+12,0.09610443,1.1179581,0.031381227,29,,
Walking,1.58E+12,0.09610443,1.1179581,0.031381227,7,,
Walking,1.58E+12,0.13042907,0.87671506,-0.04216919,9,,
Walking,1.58E+12,0.13042907,0.87671506,-0.04216919,9,,
Walking,1.58E+12,-0.08041382,1.1934693,-0.17651978,14,,
Walking,1.58E+12,-0.08041382,1.1934693,-0.17651978,5,,
Walking,1.58E+12,-0.21182403,1.3140914,-0.11669922,20,,
Walking,1.58E+12,-0.21182403,1.3140914,-0.11669922,7,,
Walking,1.58E+12,-0.18142243,1.0855957,-0.013729858,13,,
Walking,1.58E+12,-0.18142243,1.0855957,-0.013729858,6,,
Walking,1.58E+12,0.08825989,0.56388247,-0.03432312,31,,
Walking,1.58E+12,0.08825989,0.56388247,-0.03432312,6,,
Walking,1.58E+12,0.21574707,0.5334824,-0.039227296,13,,
Walking,1.58E+12,0.21574707,0.5334824,-0.039227296,6,,
Walking,1.58E+12,0.21378478,0.69234926,-0.0823761,31,,
Walking,1.58E+12,0.21378478,0.69234926,-0.0823761,6,,
Walking,1.58E+12,0.14513855,0.8512176,0.09120178,17,,
Walking,1.58E+12,0.14513855,0.8512176,0.09120178,7,,
Walking,1.58E+12,0.11571808,0.78747404,0.15494537,16,,
Walking,1.58E+12,0.11571808,0.78747404,0.15494537,6,,
Walking,1.58E+12,-0.016671753,0.8708313,0.10493164,33,,
Walking,1.58E+12,-0.016671753,0.8708313,0.10493164,7,,
Walking,1.58E+12,-0.12356415,0.97183836,0.084336855,10,,
Walking,1.58E+12,-0.12356415,0.97183836,0.084336855,8,,
Walking,1.58E+12,-0.12748718,1.1365906,0.17357787,30,,
Walking,1.58E+12,-0.12748718,1.1365906,0.17357787,7,,
Walking,1.58E+12,-0.23339844,1.2042572,0.10689239,14,,
Walking,1.58E+12,-0.23339844,1.2042572,0.10689239,6,,
Walking,1.58E+12,-0.20299836,1.2689804,0.090220645,34,,
Walking,1.58E+12,-0.20299836,1.2689804,0.090220645,8,,
Walking,1.58E+12,-0.1588684,1.3131104,0.0460907,8,,
Walking,1.58E+12,-0.1588684,1.3131104,0.0460907,7,,
Walking,1.58E+12,-0.07453003,1.1189392,-0.12356415,20,,
Walking,1.58E+12,-0.07453003,1.1189392,-0.12356415,19,,
Walking,1.58E+12,-0.08924103,1.0777512,0.024516296,10,,
Walking,1.58E+12,-0.08924103,1.0777512,0.024516296,6,,
Walking,1.58E+12,-0.002941895,1.5523926,-0.18828735,20,,
Walking,1.58E+12,-0.002941895,1.5523926,-0.18828735,5,,
Walking,1.58E+12,0.14906159,1.5651413,-0.2814514,14,,
Walking,1.58E+12,0.14906159,1.5651413,-0.2814514,3,,
Walking,1.58E+12,0.31773528,1.4915909,-0.2726242,18,,
Walking,1.58E+12,0.31773528,1.4915909,-0.2726242,6,,
Walking,1.58E+12,0.38736266,1.3925445,-0.13337097,14,,
Walking,1.58E+12,0.38736266,1.3925445,-0.13337097,6,,
Walking,1.58E+12,0.3118515,1.2601547,-0.04118805,14,,
Walking,1.58E+12,0.3118515,1.2601547,-0.04118805,5,,
Walking,1.58E+12,0.14906159,1.0414658,0.024516296,14,,
Walking,1.58E+12,0.14906159,1.0414658,0.024516296,4,,
Walking,1.58E+12,0.03334198,0.66881406,-0.05393677,36,,
Walking,1.58E+12,0.03334198,0.66881406,-0.05393677,7,,
Walking,1.58E+12,-0.039227296,0.54230803,-0.08335724,14,,
Walking,1.58E+12,-0.039227296,0.54230803,-0.08335724,4,,
Walking,1.58E+12,-0.14415741,0.40991822,-0.037265014,36,,
Walking,1.58E+12,-0.14415741,0.40991822,-0.037265014,8,,
Walking,1.58E+12,-0.09120178,0.40991822,-0.022555541,10,,
Walking,1.58E+12,-0.09120178,0.40991822,-0.022555541,6,,
Walking,1.58E+12,-0.015690614,0.4648346,0.07649231,14,,
Walking,1.58E+12,-0.015690614,0.4648346,0.07649231,4,,
Walking,1.58E+12,0.10493164,0.58741915,0.28047028,36,,
Walking,1.58E+12,0.10493164,0.58741915,0.28047028,8,,
Walking,1.58E+12,0.17455903,0.72275084,0.39815062,13,,
Walking,1.58E+12,0.17455903,0.72275084,0.39815062,4,,
Walking,1.58E+12,0.13042907,0.9120178,0.4746414,5,,
Walking,1.58E+12,0.13042907,0.9120178,0.4746414,5,,
Walking,1.58E+12,0.19809417,1.247406,0.62468415,23,,
Walking,1.58E+12,0.19809417,1.247406,0.62468415,8,,
Walking,1.58E+12,0.24124297,1.2415222,0.59526366,13,,
Walking,1.58E+12,0.24124297,1.2415222,0.59526366,5,,
Walking,1.58E+12,0.16278991,1.2601547,0.42855072,34,,
Walking,1.58E+12,0.16278991,1.2601547,0.42855072,4,,
Walking,1.58E+12,0.16671295,1.4935532,0.2539917,17,,
Walking,1.58E+12,0.16671295,1.4935532,0.2539917,7,,
Walking,1.58E+12,0.1863266,1.2003342,-0.43835753,33,,
Walking,1.58E+12,0.1863266,1.2003342,-0.43835753,4,,
Walking,1.58E+12,0.1039505,0.88652194,-0.081394956,14,,
Walking,1.58E+12,0.1039505,0.88652194,-0.081394956,6,,
Walking,1.58E+12,0.13827363,0.8414108,-0.09218292,33,,
Walking,1.58E+12,0.13827363,0.8414108,-0.09218292,4,,
Walking,1.58E+12,0.039227296,1.009105,-0.33244476,12,,
Walking,1.58E+12,0.039227296,1.009105,-0.33244476,13,,
Walking,1.58E+12,-0.028439332,1.210141,-0.07060852,12,,
Walking,1.58E+12,-0.028439332,1.210141,-0.07060852,4,,
Walking,1.58E+12,0.00784607,0.98851013,0.078453064,19,,
Walking,1.58E+12,0.00784607,0.98851013,0.078453064,4,,
Walking,1.58E+12,0.09120178,0.7453049,-0.00098114,17,,
Walking,1.58E+12,0.09120178,0.7453049,-0.00098114,4,,
Walking,1.58E+12,0.15494537,0.6011475,-0.15102234,31,,
Walking,1.58E+12,0.15494537,0.6011475,-0.15102234,14,,
Walking,1.58E+12,0.13729247,0.7482468,-0.09610443,5,,
Walking,1.58E+12,0.13729247,0.7482468,-0.09610443,6,,
Walking,1.58E+12,0.101989746,0.8159134,-0.013729858,14,,
Walking,1.58E+12,0.101989746,0.8159134,-0.013729858,4,,
Walking,1.58E+12,0.08825989,0.8110107,0.0578598,16,,
Walking,1.58E+12,0.08825989,0.8110107,0.0578598,3,,
Walking,1.58E+12,0.09316254,0.8012039,0.105911255,17,,
Walking,1.58E+12,0.09316254,0.8012039,0.105911255,6,,
Walking,1.58E+12,0.06472321,0.86396635,0.10100861,33,,
Walking,1.58E+12,0.06472321,0.86396635,0.10100861,5,,
Walking,1.58E+12,-0.00098114,0.9600708,0.10885315,7,,
Walking,1.58E+12,-0.00098114,0.9600708,0.10885315,9,,
Walking,1.58E+12,-0.047071837,1.0071427,0.1470993,20,,
Walking,1.58E+12,-0.047071837,1.0071427,0.1470993,3,,
Walking,1.58E+12,-0.07060852,1.1003067,0.16278991,6,,
Walking,1.58E+12,-0.07060852,1.1003067,0.16278991,6,,
Walking,1.58E+12,-0.19024964,1.2827103,0.16377106,26,,
Walking,1.58E+12,-0.19024964,1.2827103,0.16377106,4,,
Walking,1.58E+12,-0.27654725,1.291536,0.084336855,13,,
Walking,1.58E+12,-0.27654725,1.291536,0.084336855,6,,
Walking,1.58E+12,-0.22163086,1.2895752,-0.038246155,34,,
Walking,1.58E+12,-0.22163086,1.2895752,-0.038246155,12,,
Walking,1.58E+12,-0.1647522,1.2199478,-0.16965485,15,,
Walking,1.58E+12,-0.1647522,1.2199478,-0.16965485,4,,
Walking,1.58E+12,-0.08531799,1.1208999,-0.19515228,4,,
Walking,1.58E+12,-0.08531799,1.1208999,-0.19515228,3,,
Walking,1.58E+12,0.23045655,1.321936,-0.039227296,23,,
Walking,1.58E+12,0.23045655,1.321936,-0.039227296,3,,
Walking,1.58E+12,0.25007018,1.407254,-0.20299836,14,,
Walking,1.58E+12,0.25007018,1.407254,-0.20299836,5,,
Walking,1.58E+12,0.2569336,1.4209839,-0.3030258,15,,
Walking,1.58E+12,0.2569336,1.4209839,-0.3030258,4,,
Walking,1.58E+12,0.28243104,1.4229447,-0.20594025,19,,
Walking,1.58E+12,0.28243104,1.4229447,-0.20594025,4,,
Walking,1.58E+12,0.27850953,1.380777,-0.09218292,34,,
Walking,1.58E+12,0.27850953,1.380777,-0.09218292,8,,
Walking,1.58E+12,0.16377106,1.2552506,0.008825684,6,,
Walking,1.58E+12,0.16377106,1.2552506,0.008825684,10,,
Walking,1.58E+12,0.060801696,0.83650666,-0.010787964,16,,
Walking,1.58E+12,0.060801696,0.83650666,-0.010787964,3,,
Walking,1.58E+12,0.012748718,0.69136965,-0.058839418,16,,
Walking,1.58E+12,0.012748718,0.69136965,-0.058839418,4,,
Walking,1.58E+12,-0.04903259,0.5354431,-0.099047855,23,,
Walking,1.58E+12,-0.04903259,0.5354431,-0.099047855,6,,
Walking,1.58E+12,-0.06472321,0.3706909,-0.11179657,29,,
Walking,1.58E+12,-0.06472321,0.3706909,-0.11179657,6,,
Walking,1.58E+12,-0.045111082,0.40501404,-0.060801696,13,,
Walking,1.58E+12,-0.045111082,0.40501404,-0.060801696,11,,
Walking,1.58E+12,0.036283873,0.6031097,0.30596772,28,,
Walking,1.58E+12,0.036283873,0.6031097,0.30596772,5,,
Walking,1.58E+12,0.04118805,0.705098,0.4462021,14,,
Walking,1.58E+12,0.04118805,0.705098,0.4462021,4,,
Walking,1.58E+12,0.0460907,0.879657,0.4824875,16,,
Walking,1.58E+12,0.0460907,0.879657,0.4824875,3,,
Walking,1.58E+12,0.15690613,1.202295,0.59232175,16,,
Walking,1.58E+12,0.15690613,1.202295,0.59232175,4,,
Walking,1.58E+12,0.28733522,1.2268112,0.53054047,36,,
Walking,1.58E+12,0.28733522,1.2268112,0.53054047,6,,
Walking,1.58E+12,0.15200348,1.0551956,0.54819185,20,,
Walking,1.58E+12,0.15200348,1.0551956,0.54819185,8,,
Walking,1.58E+12,0.071588136,1.162088,0.5629013,8,,
Walking,1.58E+12,0.071588136,1.162088,0.5629013,8,,
Walking,1.58E+12,0.4069763,1.6985123,-0.5197525,30,,
Walking,1.58E+12,0.4069763,1.6985123,-0.5197525,8,,
Walking,1.58E+12,0.23535919,1.4425583,-0.51779175,12,,
Walking,1.58E+12,0.23535919,1.4425583,-0.51779175,7,,
Walking,1.58E+12,0.20299836,0.97085875,-0.0578598,15,,
Walking,1.58E+12,0.20299836,0.97085875,-0.0578598,4,,
Walking,1.58E+12,0.06864624,0.8894638,-0.2530121,33,,
Walking,1.58E+12,0.06864624,0.8894638,-0.2530121,10,,
Walking,1.58E+12,-0.07747193,1.1405137,-0.3726532,10,,
Walking,1.58E+12,-0.07747193,1.1405137,-0.3726532,8,,
Walking,1.58E+12,-0.08629914,1.0306793,0.048052978,31,,
Walking,1.58E+12,-0.08629914,1.0306793,0.048052978,7,,
Walking,1.58E+12,0.021574402,0.7541321,0.037265014,13,,
Walking,1.58E+12,0.021574402,0.7541321,0.037265014,7,,
Walking,1.58E+12,0.105911255,0.55603635,-0.06374359,13,,
Walking,1.58E+12,0.105911255,0.55603635,-0.06374359,4,,
Walking,1.58E+12,0.10787354,0.76589966,-0.094143674,35,,
Walking,1.58E+12,0.10787354,0.76589966,-0.094143674,6,,
Walking,1.58E+12,0.071588136,0.879657,-0.02942047,14,,
Walking,1.58E+12,0.071588136,0.879657,-0.02942047,7,,
Walking,1.58E+12,0.08629914,0.8855408,0.10100861,14,,
Walking,1.58E+12,0.08629914,0.8855408,0.10100861,5,,
Walking,1.58E+12,0.11375733,0.794339,0.09806671,32,,
Walking,1.58E+12,0.11375733,0.794339,0.09806671,7,,
Walking,1.58E+12,0.052955627,0.864946,0.10787354,13,,
Walking,1.58E+12,0.052955627,0.864946,0.10787354,4,,
Walking,1.58E+12,-0.059820555,0.9924332,0.11669922,16,,
Walking,1.58E+12,-0.059820555,0.9924332,0.11669922,9,,
Walking,1.58E+12,-0.1284668,1.0904999,0.121601865,12,,
Walking,1.58E+12,-0.1284668,1.0904999,0.121601865,9,,
Walking,1.58E+12,-0.1588684,1.1748368,0.19122925,10,,
Walking,1.58E+12,-0.1588684,1.1748368,0.19122925,4,,
Walking,1.58E+12,-0.23732147,1.2395599,0.12944794,15,,
Walking,1.58E+12,-0.23732147,1.2395599,0.12944794,5,,
Walking,1.58E+12,-0.26379853,1.2719223,0.017651368,16,,
Walking,1.58E+12,-0.26379853,1.2719223,0.017651368,5,,
Walking,1.58E+12,-0.23143768,1.277806,-0.09120178,34,,
Walking,1.58E+12,-0.23143768,1.277806,-0.09120178,6,,
Walking,1.58E+12,-0.121601865,1.2336762,-0.17848054,6,,
Walking,1.58E+12,-0.121601865,1.2336762,-0.17848054,6,,
Walking,1.58E+12,0.12356415,1.206218,-0.008825684,23,,
Walking,1.58E+12,0.12356415,1.206218,-0.008825684,8,,
Walking,1.58E+12,0.2539917,1.3542984,0.008825684,10,,
Walking,1.58E+12,0.2539917,1.3542984,0.008825684,5,,
Walking,1.58E+12,0.27654725,1.4386352,-0.17161712,16,,
Walking,1.58E+12,0.27654725,1.4386352,-0.17161712,6,,
Walking,1.58E+12,0.29223785,1.4170609,-0.28243104,32,,
Walking,1.58E+12,0.29223785,1.4170609,-0.28243104,7,,
Walking,1.58E+12,0.28341216,1.3670471,-0.13533172,13,,
Walking,1.58E+12,0.28341216,1.3670471,-0.13533172,5,,
Walking,1.58E+12,0.16377106,1.2042572,0.02745819,17,,
Walking,1.58E+12,0.16377106,1.2042572,0.02745819,7,,
Walking,1.58E+12,0.09120178,0.83356476,-0.021574402,32,,
Walking,1.58E+12,0.09120178,0.83356476,-0.021574402,11,,
Walking,1.58E+12,0.08531799,0.69529116,-0.038246155,9,,
Walking,1.58E+12,0.08531799,0.69529116,-0.038246155,4,,
Walking,1.58E+12,-0.08335724,0.5128876,-0.052955627,35,,
Walking,1.58E+12,-0.08335724,0.5128876,-0.052955627,7,,
Walking,1.58E+12,-0.10983429,0.42953187,-0.039227296,39,,
Walking,1.58E+12,-0.10983429,0.42953187,-0.039227296,7,,
Walking,1.58E+12,-0.08629914,0.40893707,-0.026478577,7,,
Walking,1.58E+12,-0.08629914,0.40893707,-0.026478577,3,,
Walking,1.58E+12,-0.17357787,0.4579712,0.081394956,4,,
Walking,1.58E+12,-0.17357787,0.4579712,0.081394956,6,,
Walking,1.58E+12,-0.025497437,0.6697937,0.40011138,27,,
Walking,1.58E+12,-0.025497437,0.6697937,0.40011138,4,,
Walking,1.58E+12,0.09120178,0.81983644,0.43149263,14,,
Walking,1.58E+12,0.09120178,0.81983644,0.43149263,4,,
Walking,1.58E+12,0.2539917,1.1297257,0.51582944,16,,
Walking,1.58E+12,0.2539917,1.1297257,0.51582944,4,,
Walking,1.58E+12,0.35402068,1.3297821,0.6050705,35,,
Walking,1.58E+12,0.35402068,1.3297821,0.6050705,7,,
Walking,1.58E+12,0.14513855,1.1307068,0.55603635,15,,
Walking,1.58E+12,0.14513855,1.1307068,0.55603635,3,,
Walking,1.58E+12,0.08531799,1.1473786,0.49621582,18,,
Walking,1.58E+12,0.08531799,1.1473786,0.49621582,7,,
Walking,1.58E+12,0.21966858,1.3395889,-0.28047028,31,,
Walking,1.58E+12,0.21966858,1.3395889,-0.28047028,3,,
Walking,1.58E+12,0.2843933,1.411177,-0.4795456,16,,
Walking,1.58E+12,0.2843933,1.411177,-0.4795456,8,,
Walking,1.58E+12,0.20594025,0.9600708,-0.07256927,32,,
Walking,1.58E+12,0.20594025,0.9600708,-0.07256927,7,,
Walking,1.58E+12,0.17455903,0.9296707,-0.14611968,15,,
Walking,1.58E+12,0.17455903,0.9296707,-0.14611968,6,,
Walking,1.58E+12,0.016671753,1.0336212,-0.27850953,14,,
Walking,1.58E+12,0.016671753,1.0336212,-0.27850953,5,,
Walking,1.58E+12,-0.15984802,1.0787323,-0.04903259,32,,
Walking,1.58E+12,-0.15984802,1.0787323,-0.04903259,7,,
Walking,1.58E+12,-0.08531799,0.8257202,-0.00784607,12,,
Walking,1.58E+12,-0.08531799,0.8257202,-0.00784607,6,,
Walking,1.58E+12,0.010787964,0.6413544,-0.06374359,15,,
Walking,1.58E+12,0.010787964,0.6413544,-0.06374359,4,,
Walking,1.58E+12,0.10100861,0.705098,-0.114738464,34,,
Walking,1.58E+12,0.10100861,0.705098,-0.114738464,9,,
Walking,1.58E+12,0.1039505,0.8070877,-0.024516296,10,,
Walking,1.58E+12,0.1039505,0.8070877,-0.024516296,7,,
Walking,1.58E+12,0.101989746,0.8374878,0.100027464,15,,
Walking,1.58E+12,0.101989746,0.8374878,0.100027464,4,,
Walking,1.58E+12,0.09120178,0.7953186,0.04903259,40,,
Walking,1.58E+12,0.09120178,0.7953186,0.04903259,5,,
Walking,1.58E+12,0.08531799,0.8472946,0.002941895,10,,
Walking,1.58E+12,0.08531799,0.8472946,0.002941895,7,,
Walking,1.58E+12,-0.016671753,1.0904999,0.15102234,32,,
Walking,1.58E+12,-0.016671753,1.0904999,0.15102234,11,,
Walking,1.58E+12,-0.081394956,1.2346573,0.15690613,16,,
Walking,1.58E+12,-0.081394956,1.2346573,0.15690613,4,,
Walking,1.58E+12,-0.26968232,1.3297821,0.17651978,28,,
Walking,1.58E+12,-0.26968232,1.3297821,0.17651978,8,,
Walking,1.58E+12,-0.2265335,1.2758453,0.081394956,13,,
Walking,1.58E+12,-0.2265335,1.2758453,0.081394956,7,,
Walking,1.58E+12,-0.16769409,1.1856247,-0.04118805,12,,
Walking,1.58E+12,-0.16769409,1.1856247,-0.04118805,3,,
Walking,1.58E+12,-0.090220645,1.0532348,-0.12944794,17,,
Walking,1.58E+12,-0.090220645,1.0532348,-0.12944794,5,,
Walking,1.58E+12,-0.03530426,1.0257752,-0.048052978,16,,
Walking,1.58E+12,-0.03530426,1.0257752,-0.048052978,6,,
Walking,1.58E+12,0.020593261,1.5210114,-0.29616088,33,,
Walking,1.58E+12,0.020593261,1.5210114,-0.29616088,6,,
Walking,1.58E+12,0.2814514,1.5651413,-0.378537,14,,
Walking,1.58E+12,0.2814514,1.5651413,-0.378537,6,,
Walking,1.58E+12,0.45012513,1.4876693,-0.32558137,14,,
Walking,1.58E+12,0.45012513,1.4876693,-0.32558137,6,,
Walking,1.58E+12,0.32950288,1.2856522,0.02942047,34,,
Walking,1.58E+12,0.32950288,1.2856522,0.02942047,6,,
Walking,1.58E+12,0.14611968,1.0885376,0.005883789,14,,
Walking,1.58E+12,0.14611968,1.0885376,0.005883789,6,,
Walking,1.58E+12,0.065704346,0.868869,-0.045111082,15,,
Walking,1.58E+12,0.065704346,0.868869,-0.045111082,7,,
